id^booking_date^origin^destination^dep_date^dep_time^pax^fare_choice
1^20170210^G^D^20170601^630^2^2
2^20170527^D^B^20170601^1745^1^1
3^20170530^B^D^20170601^900^1^4
4^20170530^B^A^20170601^2130^2^1
5^20170530^D^B^20170601^1240^1^1
6^20170530^D^B^20170601^1030^1^3
7^20170530^D^A^20170601^705^3^1
8^20170531^A^B^20170601^855^1^1
9^20170531^B^D^20170601^2055^1^1
10^20170511^G^D^20170601^630^2^2
11^20170601^B^C^20170601^1255^1^1
12^20170601^B^G^20170601^1915^2^2
13^20170428^F^B^20170601^1940^1^4
14^20170326^G^D^20170601^630^1^4
15^20170310^D^A^20170601^1150^3^4
16^20170529^B^C^20170601^1750^1^1
17^20170530^D^A^20170601^705^1^1
18^20170530^D^A^20170601^750^1^1
19^20170530^D^B^20170601^2245^1^1
20^20170503^D^A^20170601^2045^1^4
21^20170531^B^D^20170601^700^1^4
22^20170524^A^B^20170601^2150^1^4
23^20170531^B^D^20170601^730^1^1
24^20170531^D^B^20170601^2050^1^3
25^20170601^E^B^20170601^1500^1^1
26^20170601^A^B^20170601^2150^2^1
27^20170601^B^D^20170601^1630^1^4
28^20170526^D^B^20170601^945^1^4
29^20170526^A^B^20170601^2035^4^1
30^20170526^G^B^20170601^700^1^1
31^20170601^C^B^20170601^1405^1^1
32^20170526^D^B^20170601^1240^1^4
33^20170411^D^G^20170601^1100^4^2
34^20170531^G^B^20170601^810^1^1
35^20170531^B^A^20170601^1550^2^1
36^20170531^B^D^20170601^2055^2^1
37^20170406^G^D^20170601^1820^1^2
38^20170520^C^B^20170601^925^1^4
39^20170531^B^D^20170601^900^1^1
40^20170531^B^D^20170601^730^1^1
41^20170511^B^D^20170601^800^4^4
42^20170601^B^A^20170601^2025^1^1
43^20170421^D^G^20170601^1100^1^2
44^20170422^G^D^20170601^1030^1^2
45^20170527^D^A^20170601^1830^1^1
46^20170531^B^D^20170601^1915^1^1
47^20170524^D^B^20170601^2150^1^4
48^20170518^D^A^20170601^1450^1^1
49^20170519^A^B^20170601^1615^1^4
50^20170526^B^C^20170601^610^1^1
51^20170512^A^B^20170601^545^3^2
52^20170512^A^D^20170601^700^1^2
53^20170512^A^D^20170601^700^1^2
54^20170520^D^A^20170601^2140^1^4
55^20170508^B^C^20170601^1255^1^4
56^20170502^B^G^20170601^835^1^2
57^20170416^A^D^20170601^1510^1^2
58^20170529^G^B^20170601^1920^1^1
59^20170529^B^A^20170601^630^1^1
60^20170529^B^D^20170601^1500^1^1
61^20170530^D^B^20170601^1240^3^1
62^20170419^D^G^20170601^1100^1^2
63^20170530^B^C^20170601^2035^1^4
64^20170507^G^D^20170601^1930^2^2
65^20170528^A^B^20170601^700^1^1
66^20170515^D^B^20170601^1945^1^4
67^20170508^C^B^20170601^2120^4^4
68^20170529^D^B^20170601^1615^1^1
69^20170530^D^B^20170601^1400^1^1
70^20170509^E^B^20170601^1500^2^2
71^20170601^E^B^20170601^705^1^1
72^20170509^C^B^20170601^145^4^4
73^20170512^D^G^20170601^845^1^4
74^20170516^F^B^20170601^1830^1^4
75^20170530^G^D^20170601^630^1^1
76^20170530^D^B^20170601^1030^1^1
77^20170530^E^B^20170601^1835^1^3
78^20170530^B^D^20170601^700^1^4
79^20170530^D^B^20170601^1400^1^1
80^20170530^D^A^20170601^750^1^1
81^20170530^D^B^20170601^1030^1^1
82^20170530^D^B^20170601^1030^1^1
83^20170514^E^B^20170601^1500^3^4
84^20170501^G^D^20170601^630^3^2
85^20170529^G^D^20170601^1930^1^3
86^20170529^D^C^20170601^730^2^4
87^20170509^D^C^20170601^1050^1^4
88^20170523^B^C^20170601^230^1^4
89^20170530^B^A^20170601^1330^1^1
90^20170530^G^B^20170601^1920^1^1
91^20170530^A^D^20170601^1745^1^1
92^20170525^C^B^20170601^1850^1^1
93^20170530^D^B^20170601^705^1^3
94^20170530^D^B^20170601^1400^1^1
95^20170329^A^D^20170601^750^1^2
96^20170330^A^D^20170601^700^1^2
97^20170428^D^A^20170601^1450^1^4
98^20170403^B^G^20170601^835^1^2
99^20170531^G^B^20170601^810^1^1
100^20170601^B^D^20170601^1700^1^1
101^20170524^D^B^20170601^2150^4^4
102^20170601^B^G^20170601^1525^3^1
103^20170525^B^A^20170601^630^1^4
104^20170520^B^C^20170601^610^1^4
105^20170221^B^C^20170601^705^2^2
106^20170430^D^C^20170601^1050^1^4
107^20170515^G^B^20170601^1120^1^2
108^20170515^D^B^20170601^2050^1^4
109^20170529^D^B^20170601^1745^1^1
110^20170529^D^B^20170601^1815^1^1
111^20170522^B^C^20170601^1255^1^4
112^20170530^A^B^20170601^2035^1^1
113^20170530^B^D^20170601^1915^1^1
114^20170510^B^D^20170601^1100^1^2
115^20170531^F^B^20170601^2130^1^1
116^20170517^D^B^20170601^1945^1^4
117^20170601^D^A^20170601^2045^1^1
118^20170525^D^A^20170601^1830^1^1
119^20170421^F^B^20170601^1830^1^2
120^20170513^B^G^20170601^1055^3^4
121^20170531^E^B^20170601^430^1^1
122^20170419^E^B^20170601^1835^2^2
123^20170531^A^B^20170601^1120^1^4
124^20170517^A^B^20170601^1615^4^4
125^20170531^C^B^20170601^1145^1^3
126^20170525^A^B^20170601^700^1^4
127^20170512^B^G^20170601^1915^1^4
128^20170513^B^C^20170601^230^1^2
129^20170531^E^B^20170601^705^1^1
130^20170524^A^B^20170601^700^1^4
131^20170524^D^G^20170601^650^4^1
132^20170531^B^A^20170601^1800^1^4
133^20170531^D^B^20170601^1030^1^3
134^20170511^D^B^20170601^2050^1^4
135^20170601^B^D^20170601^1100^1^4
136^20170525^D^C^20170601^730^1^1
137^20170525^F^B^20170601^2130^1^1
138^20170601^C^B^20170601^1610^1^4
139^20170421^C^B^20170601^145^3^2
140^20170526^D^B^20170601^1030^1^4
141^20170317^D^A^20170601^1150^1^4
142^20170327^D^A^20170601^1625^3^4
143^20170530^G^D^20170601^1820^1^3
144^20170530^A^B^20170601^2150^1^1
145^20170530^B^D^20170601^2055^1^1
146^20170510^A^B^20170601^1120^1^2
147^20170531^B^A^20170601^2025^1^4
148^20170518^B^A^20170601^1330^3^4
149^20170525^B^A^20170601^630^1^1
150^20170601^A^D^20170601^1745^1^1
151^20170526^B^D^20170601^700^1^4
152^20170527^B^A^20170601^1550^1^4
153^20170306^G^D^20170601^1340^1^2
154^20170531^A^D^20170601^700^1^1
155^20170529^D^G^20170601^845^1^4
156^20170530^B^C^20170601^1750^1^1
157^20170530^B^D^20170601^1915^1^1
158^20170523^C^B^20170601^1610^1^1
159^20170530^D^B^20170601^1500^1^1
160^20170531^A^D^20170601^1510^1^1
161^20170328^F^B^20170601^1505^1^2
162^20170531^B^G^20170601^1055^1^3
163^20170524^A^D^20170601^1510^1^4
164^20170531^B^G^20170601^1805^1^1
165^20170531^A^D^20170601^1510^1^1
166^20170601^D^A^20170601^1830^2^3
167^20170601^C^B^20170601^2120^1^3
168^20170519^B^C^20170601^1905^1^4
169^20170517^B^C^20170601^610^1^2
170^20170531^D^C^20170601^1750^1^3
171^20170531^G^B^20170601^810^1^1
172^20170510^A^B^20170601^1120^1^2
173^20170531^A^B^20170601^855^1^1
174^20170503^B^G^20170601^1915^1^2
175^20170531^G^B^20170601^810^1^1
176^20170530^F^B^20170601^1940^1^3
177^20170531^G^B^20170601^2045^1^1
178^20170518^B^C^20170601^705^1^4
179^20170525^D^B^20170601^1030^1^4
180^20170210^C^B^20170601^1610^4^2
181^20170510^G^B^20170601^810^1^2
182^20170529^D^B^20170601^1615^1^1
183^20170508^B^C^20170601^705^1^2
184^20170530^C^B^20170601^1850^1^3
185^20170321^D^C^20170601^1050^1^4
186^20170523^B^D^20170601^1800^1^4
187^20170530^D^B^20170601^1240^1^1
188^20170530^A^D^20170601^1105^1^1
189^20170215^G^B^20170601^1545^3^2
190^20170325^D^A^20170601^2140^2^4
191^20170328^C^B^20170601^1850^4^4
192^20170531^A^D^20170601^1745^1^1
193^20170531^B^A^20170601^840^1^1
194^20170531^C^B^20170601^925^1^3
195^20170531^A^D^20170601^750^1^1
196^20170511^E^B^20170601^1500^1^4
197^20170601^E^B^20170601^1835^2^1
198^20170525^B^D^20170601^700^1^4
199^20170601^B^D^20170601^1100^1^4
200^20170531^G^B^20170601^810^1^1
201^20170531^C^B^20170601^1850^1^3
202^20170503^C^B^20170601^620^1^4
203^20170531^G^B^20170601^1120^1^1
204^20170518^G^D^20170601^1820^1^1
205^20170601^G^B^20170601^1120^1^2
206^20170512^G^D^20170601^1030^2^4
207^20170526^A^B^20170601^855^1^1
208^20170526^B^D^20170601^900^1^4
209^20170326^G^D^20170601^1930^1^2
210^20170528^D^B^20170601^1400^1^1
211^20170529^C^B^20170601^925^2^1
212^20170508^E^B^20170601^1435^1^2
213^20170529^G^B^20170601^1805^1^1
214^20170529^B^D^20170601^1800^1^1
215^20170530^G^D^20170601^630^1^3
216^20170530^D^B^20170601^1400^1^1
217^20170518^E^B^20170601^1310^2^2
218^20170530^D^B^20170601^1135^2^3
219^20170217^G^B^20170601^1545^2^2
220^20170430^A^D^20170601^1105^1^2
221^20170522^A^D^20170601^1510^1^4
222^20170529^D^B^20170601^1945^1^1
223^20170529^F^B^20170601^1830^1^1
224^20170530^A^B^20170601^855^3^1
225^20170418^G^D^20170601^1030^1^2
